"f1","f2"
0,1
1,0
0,1
1,0
0.0885101001585892,0.992165962169916
0.30851904842547,0.905312531622718
0.632056659014112,0.600504379795919
0.125531033289594,0.984615363598648
0.853706465080971,0.271185271478953
0.918065924785344,0.158717825915644
0.840915135386519,0.292861735077872
0.330895823508496,0.891574159685349
0.355226087722858,0.874025209903359
0.224325095364588,0.950007405686464
0.740352928668848,0.45344867851506
0.291406386873898,0.9150823176891
0.910391863122353,0.171186655560611
0.203421308963243,0.958619771059681
0.698102557024947,0.512652819875231
0.754091183823794,0.431346486479229
0.274781139437321,0.924495325409527
0.613852288019643,0.623185368493049
0.0631254865708225,0.996015172945197
0.662786975076358,0.563673883019226
0.37352705741205,0.860477537381095
0.570615376245153,0.674398092392602
0.463235636764345,0.785412744831531
0.709223378061158,0.49700220001152
0.580200719489124,0.663367125104302
0.930334695633706,0.13447735410014
0.515226615158698,0.743455605908816
0.343582490258307,0.884857424929852
0.688914754209486,0.525396461432484
0.977509134645011,0.0531200527856641
0.899542494541978,0.190823300513196
0.558755252025,0.687796416236748
0.993631900591136,0.0126956461276465
0.500034238220992,0.749965760606752
0.726138878715301,0.476197002963995
0.240461615319807,0.942178211557789
0.77349970940855,0.40334674822984
0.150054616561018,0.977483612048726
0.0296813886666004,0.999677766169664
0.476396606227211,0.773046273575196
0.89067932900719,0.206690332879301
0.829056043119587,0.31271158684177
0.167147394548804,0.972603102078638
0.716084801742109,0.487222556713964
0.0478541024088583,0.998558899357039
0.732597437743469,0.463300994211703
0.680596188084989,0.536788828764182
0.810279733932136,0.343991211504319
0.590560572665282,0.651238210013255
0.882920376348295,0.222625951866848
0.2603066320315,0.932240457320417
0.543504915409939,0.704602406925235
0.982349718664365,0.0349890302400437
0.764548068383051,0.416444231608409
0.188405830056854,0.964503243200588
0.64100920730376,0.589141310612597
0.794101062174591,0.377897571886979
0.986704631262513,0.02741486122356
0.652208321220138,0.574624305731209
0.818806657864257,0.330776612850034
0.779846637070257,0.39183922265021
0.953708458154643,0.0904401768442944
0.964720146826716,0.0693150383066389
0.957260013525854,0.0837380941389291
0.551695374930108,0.69623133549208
0.945972509998851,0.105184595860601
0.521052966950422,0.728503805632162
0.452904863040742,0.794877185034047
0.832683685443407,0.306637879996385
0.136505279185612,0.981366308754458
0.802032724900312,0.356743508188981
0.0108750507898295,0.999881733270319
0.40333958951475,0.838371964715957
0.251414902463191,0.936790546819424
0.534604897597713,0.714197603464538
0.17852419777569,0.968129110808546
0.936415497135294,0.123503150980389
0.431102720533495,0.819019281739693
0.968346712115534,0.062304645135036
0.878274290333738,0.230193323588478
0.416600086670931,0.829989961548042
0.945042127471018,0.11382867246884
0.672404682920684,0.548325869224648
0.446531201856375,0.800609885768701
0.381888289496826,0.854699211520622
0.647094746809767,0.581268388651203
0.418114522972583,0.825180245679409
0.75912826772854,0.423724273135466
0.484643973479943,0.768765657767824
0.596712171683508,0.643934584164752
0.861889021732903,0.2571473142163
0.895824481638003,0.197498498098003
0.441482489340428,0.810796304072229
0.787271839468261,0.383915588238184
0.816474660645696,0.333369128523495
0.490560050847066,0.75949569518532
