"f1","f2"
0.852197142185977,-0.771337118238634
2.57800424835822e-08,1.00436599946582
0.852197142185977,-0.771337118238634
0.618506883187755,-0.123488229551859
0.823509379595335,-0.459453026056821
0.651879835564528,-0.456164694690463
0.258356434540528,0.244762075297685
0.45384042536182,-0.121214184249819
0.409583511811725,0.240970868879
0.18235813589975,0.672525765073887
0.0801796964667395,0.673095975833655
0.416429145658007,0.153155153039427
0.413233547688317,0.19394070270524
0.208134058717247,0.494819977213316
0.242893639029393,0.273645290943793
0.212815501700499,0.460067723590297
0.620201001514613,-0.15164699474073
0.0332364020408051,0.792274174698571
0.444857374342474,-0.101820552667788
0.00822576607431402,0.919643247642055
0.0271123781691517,0.820141634501609
0.24845839005994,0.259344694888431
0.628859671040223,-0.283746110176934
0.624588904938978,-0.222353823206488
0.228275358754457,0.348765664227356
0.422040795164395,0.0838654934175219
0.0124809680101577,0.887504106457006
0.00215064063070632,0.958553383042997
0.430001640312024,-0.000730500322767291
0.22417493769396,0.376607617671656
0.831704018165958,-0.6064342565882
0.186440475054394,0.650370836001624
0.836321947360618,-0.671764559543739
0.00480076431602033,0.936547477370889
0.197908127093596,0.574484041694037
0.427269893230374,0.026960768170037
0.622522312376213,-0.182378493925587
0.825229767930773,-0.493877497857211
0.418796830025891,0.1245014676065
0.000393557129419654,0.984241381270904
0.434060866371695,-0.0367611093748186
0.63102589486428,-0.312592860628643
0.63683372211365,-0.377209489944115
0.037416369345482,0.77580032365353
0.41177684955969,0.212684300504826
0.0206625508075454,0.849400835801724
0.440397594957108,-0.0773704396883397
0.420160237338424,0.110613875647896
0.839617243390013,-0.701776046318121
0.844857614129121,-0.750135364723418
0.622910541190103,-0.196680243853012
0.236679928503297,0.302127470798295
0.0230911078214392,0.835938235083619
0.0523655768468409,0.726776726247721
0.199560711492516,0.559649433080564
0.0456419528706501,0.743864544813319
0.205579766316518,0.513376829645196
0.633703055190924,-0.343929616044094
0.633883378812316,-0.347539390017133
0.0673456173313566,0.686749475913368
0.425205740668054,0.051119179638033
0.424183995558167,0.0599682125826137
0.233326384996974,0.322743375198716
0.841171692142306,-0.713377941029944
0.626361473820229,-0.249321844735096
0.451196162658278,-0.120269737314878
0.824134859503616,-0.463784580081943
0.0162935442042259,0.869734202900022
0.20237656441353,0.542060349973181
0.828119443832452,-0.547859887137344
0.193948007602237,0.59910572068486
0.231043547945121,0.331673516684313
0.84349300303046,-0.74206704073552
0.041486591776404,0.760780087207375
0.222639594024689,0.392058260590969
0.437317732928238,-0.0619978221809073
0.0621141348766476,0.695991689453423
0.429082350381713,0.0081338659471338
0.18884238752993,0.633075028966701
0.630149063554876,-0.301324892817883
0.410062977222212,0.235472513446428
0.835025898752222,-0.655779434196327
0.215042685697637,0.441957652402014
0.626361473820229,-0.249321844735096
0.826818161871803,-0.523155385750138
0.434758797488436,-0.0409521825749048
0.64125044197882,-0.413164695710039
0.638140228380241,-0.39070363595417
0.0507540395287806,0.728148277689119
0.0612232846902059,0.707882513133974
0.219092502667065,0.411201271318834
0.829133131378626,-0.55491131360702
0.833293598648965,-0.630904880880869
0.642723495286414,-0.421551510931735
0.826489372280778,-0.509374355806292
0.83326877267368,-0.63068153462489
0.236396084724945,0.303494118022359
0.830193386445471,-0.583491537153569
0.644735045862419,-0.436449748078083
0.221114991976011,0.404447314970378
