"f1","f2"
0.851710173804509,-0.768275230018563
0,1.00010784641002
0.651223117542143,-0.456733435434986
0.824154447696933,-0.45989531406921
0.618863797591685,-0.125260846770818
0.457719648148605,-0.117917212382951
0.260408666131006,0.244298592012498
0.409648572243253,0.243910993700008
0.183705276479021,0.668747621981832
0.0846597617898227,0.6704442367993
0.627119292391097,-0.257712453355183
0.630721086912512,-0.303216399030045
0.444405572693736,-0.0951884936850986
0.83085595282013,-0.561208560182591
0.638483932398833,-0.395829678313831
0.0284105764383775,0.820520480671696
0.209361221652459,0.490645591503597
0.636124176342369,-0.369779260794013
0.202340520966163,0.555364629254282
0.049635915027532,0.731080725464903
0.0562553302023781,0.707964384479805
0.438661773216372,-0.0650581544436592
0.846192793745116,-0.746967597683483
0.413322730410908,0.202329628183226
0.416259172487007,0.156664181220261
0.0681514516019677,0.685099785321303
0.0338077320482838,0.791156350580983
0.24164734368495,0.279294727245621
0.634683637216497,-0.341794783130356
0.837798165013837,-0.683192976510987
0.839892763414039,-0.711679301640582
0.82728792976168,-0.52996730739183
0.833229507318423,-0.621219972229454
0.0214250122843361,0.849483276816678
0.203771958663549,0.528559079844276
0.237142929889121,0.29853858762777
0.419141696567972,0.131329319631497
0.414380268930261,0.179266368529886
0.433793634711703,-0.0271871285161243
0.192859588125492,0.606407275463891
0.00268406620990524,0.955335409596693
0.449662339861862,-0.116734991916051
0.825692527218672,-0.497758801170448
0.000924131918148996,0.978068550580633
0.042455658611659,0.76459478690126
0.0180842435705924,0.877534423477204
0.834950669165118,-0.644146347229067
0.206184285364376,0.510926966950288
0.227273209611125,0.368340069788794
0.41085061192298,0.230802033238563
0.213889636872589,0.463284949862434
0.0815666108753007,0.679081096231908
0.0451132512989851,0.745879506596562
0.843115795526513,-0.72678796671747
0.437165564768735,-0.0499593412757048
0.233747321121111,0.314888860261105
0.189709512465157,0.625578436248262
0.0627236173088909,0.697413931623656
0.250636369352403,0.252734573439307
0.419864516974859,0.112349951097358
0.633129958835252,-0.320906460636873
0.624184655935946,-0.197813325050684
0.648943302199645,-0.448872988544773
0.198269775007706,0.57845028318308
0.246210782861061,0.262211760933405
0.620821353710886,-0.145278592714551
0.836674799226618,-0.663722903655113
0.422551856799778,0.0915923309212406
0.0234735716968039,0.836096496870249
0.432467705006236,-0.00817643097914082
0.217394133145245,0.436968509562235
0.626448372541402,-0.226058412291553
0.429577635688252,0.00728296939747693
0.229967134901465,0.345253474148854
0.218380123664692,0.417155693524773
0.424243730701408,0.0572213657674017
0.00925672840493833,0.910171574096959
0.643009339979007,-0.423354012549728
0.825434317663876,-0.468346197501982
0.427332834427895,0.0414776891516672
0.195857777024159,0.58735134109107
0.428151685486887,0.0257987297036147
0.621961327786755,-0.179119400880578
0.831458475458659,-0.590963276625038
0.231222494292231,0.334116221126852
0.423209164049772,0.0750285731201294
0.644990394709609,-0.423494466572181
0.621872875036418,-0.164236893505546
0.0110755078591485,0.898641723634443
0.0132647140130088,0.882387913563068
0.826447759976067,-0.516603615416428
0.00549226622160688,0.928277898308125
0.83291268267281,-0.595288449469556
0.214810926716224,0.452891420885941
0.186261755964858,0.649729698225582
0.625320207750905,-0.21845867862814
0.00454681148130187,0.934788161832873
0.188547633691496,0.645240768618038
0.0382224712831462,0.781482742651853
0.225924306578979,0.386206722464707
