"f1","f2"
4.46988471901338e-10,1.00630244445416
0.851283280108403,-0.771638619674573
4.46988471901338e-10,1.00630244445416
0.851283280108403,-0.771638619674573
0.618703809081544,-0.126698716922997
0.823496646203906,-0.459448403725329
0.651553285747224,-0.455798220169191
0.409505344412812,0.24308649650169
0.453581146457302,-0.122061030596956
0.256256542247179,0.246098685748254
0.0811237953087783,0.673073963208802
0.182300480770695,0.672803565321402
0.436196847907119,-0.0515866877124139
0.242259762853526,0.276130881753575
0.621970554664723,-0.175806185441191
0.828935638441952,-0.560945503393712
0.00141085942472129,0.967074070458511
0.830460273189544,-0.587662364703799
0.844072508311725,-0.745381803476648
0.237111403481262,0.298885009228201
0.213722394315871,0.466732791990654
0.642182054866721,-0.420742011510466
0.190556389067618,0.637283115766269
0.432746442488039,-0.0245674371333774
0.631547233707736,-0.313030340020994
0.0662785215532462,0.688539983027551
0.632974598392653,-0.336618032643096
0.253770449753204,0.257871775407652
0.634913054436612,-0.359053753309144
0.185285062895444,0.65579180145529
0.415552619500841,0.164647279402525
0.832438488330091,-0.612802434014612
0.644843488203615,-0.437248294859625
0.441602047088548,-0.0852407523054211
0.017798702249557,0.862146136328735
0.226419473895719,0.363262343508204
0.0207573261943701,0.846139551034632
0.224144297289557,0.380870349904413
0.0103024889114095,0.903554894666308
0.418142616800894,0.131617534022903
0.0742069581542294,0.678867865704169
0.220938104882068,0.399113213530833
0.191979203473213,0.614644008738462
0.233703829526047,0.316691375181233
0.427967746546268,0.0211410541644706
0.827390959727628,-0.531640753446735
0.196494605736742,0.582641831657043
0.216520005972496,0.431052169654718
0.0383894636446713,0.773180808396828
0.445167252791991,-0.101121280731141
0.6287780248769,-0.284621968712316
0.0314742578744332,0.801585660529396
0.229027335534784,0.343342755201023
0.0271538106334512,0.819048263687325
0.194424466592374,0.599509727519464
0.85010431947686,-0.769902886452607
0.840032795328938,-0.713232606643645
0.205770937637444,0.514757129343158
0.841715904797274,-0.728483269756764
0.0247098168859778,0.828957019096372
0.637032104286307,-0.379994364811514
0.218727857728102,0.415452569714257
0.626574590301773,-0.253862766196183
0.425961589605776,0.0418272660224498
0.638628884463261,-0.394655191253278
0.430876346700353,-0.0090243260193563
0.231975387594314,0.333261570888761
0.430519306127009,0.00734424236917045
0.449128720755813,-0.115148471095786
0.201342930251795,0.548585086790898
0.00784886774379159,0.917964359147989
0.412160780165306,0.208169189102374
0.0542511946969287,0.722852510028153
0.198848136728914,0.565367868474864
0.629212662366464,-0.290890852004518
0.0458897583305656,0.744307884683598
0.0599692152174647,0.702488270795579
0.650680392020236,-0.452041984522274
0.413933691730336,0.183874228234919
0.0584830389760302,0.704968118569498
0.834648818185249,-0.650306810097417
0.62273820463235,-0.194074463507583
0.0135900796754368,0.882665286993929
0.823888286182663,-0.46625428533069
0.419937233931526,0.111956543202633
0.0504039280183086,0.728843604619944
0.624331945827262,-0.219729164915196
0.836416858714362,-0.673138248032798
0.208275876910354,0.492974040622379
0.0141956479643544,0.880341457165405
0.424829457227933,0.0525556686436322
0.20387621250954,0.527055157026235
0.623462220454538,-0.204512886338757
0.826864952107327,-0.521311582481219
0.412362474980311,0.207667476250133
0.0349380371005084,0.786254165403697
0.824917482651694,-0.487513264043711
0.838434325821525,-0.694139346715374
0.825876888967483,-0.50589478352446
0.21049220639752,0.476473567574787
