"f1","f2"
0,1
1,0
1,0
0,1
0.909520864843718,0.172773499144979
0.110435924963547,0.988439409963549
0.697707150554753,0.517219109098892
0.145351051546908,0.978873071814208
0.611840493088803,0.625962530130286
0.964873983648795,0.0690181956777058
0.897013609582405,0.196237497107858
0.936785116696728,0.1257084890521
0.669783406015204,0.551390189026672
0.0240005742358331,0.99942397243635
0.813391394270863,0.338394439726101
0.828960630739025,0.321390008773434
0.733652154451489,0.461754516268688
0.8736063014385,0.243998962861612
0.463167742768536,0.785475642058699
0.745339950467454,0.444468358237173
0.713784474389604,0.503692868109989
0.64241852398753,0.588156961144568
0.862322231201267,0.256400369576069
0.290643126171423,0.915526573209302
0.637499535935552,0.609049745759345
0.753333038234193,0.432820470012459
0.659197121971595,0.574301488643821
0.76318025327633,0.417555901009076
0.0512406730430096,0.997374393426099
0.805537283683498,0.351109684595812
0.234788236472803,0.944874484013991
0.724881686316108,0.475352765834585
0.958001969839268,0.0849554810558893
0.249018924422197,0.938990020528664
0.624268802966659,0.615096754996036
0.419629485837667,0.824569231808906
0.854547105511021,0.270320697508336
0.0958255235336228,0.991971876937923
0.683141550809954,0.533895395812393
0.342668536119497,0.882578274353721
0.976098948443567,0.0473477258489436
0.596752560287067,0.64388638179083
0.489780890887358,0.762150062707552
0.797889405465807,0.366496273504741
0.92219626133095,0.149554055587218
0.382995796381708,0.856376390060059
0.985846176590453,0.0281073161019857
0.717064538937671,0.488109318721141
0.506086004432784,0.746084593365973
0.846697640367628,0.283215656296153
0.406293519043199,0.834925576383494
0.782216378388617,0.388236929569316
0.880270018546517,0.225124694448114
0.950176698988565,0.0971642406991936
0.202382802138302,0.959041201398649
0.833344319766332,0.30553724471319
0.789940593002614,0.375993859526679
0.56935328784767,0.677153347266054
0.355408576845739,0.874615274529309
0.520009352240864,0.73090916466781
0.921690276787372,0.150487033675618
0.839817436872727,0.294706672724523
0.532947382446357,0.716208282402267
0.0741141411647723,0.994507094079408
0.586500813904608,0.656016795289232
0.557832412406193,0.689056704027017
0.190760862430322,0.96361029336484
0.889745286521475,0.208594117435069
0.305786891136515,0.906494377209065
0.177361012253451,0.968543071332431
0.499900316786161,0.750099673277095
0.48109007578473,0.781512780487885
0.680822606373945,0.541762971458036
0.654839430283948,0.580971629441303
0.431008512503346,0.817089195850781
0.449106373070743,0.798588860167552
0.263251098447072,0.93069885916641
0.771338395055401,0.406321855207223
0.393236781168096,0.847213715982153
0.372412817897352,0.866017542335273
0.992746515465911,0.0160822779192367
0.9822028056292,0.0451513389926216
0.776431798978453,0.400956506852964
0.437388932298268,0.811746420655931
0.315150192286989,0.900751434309532
0.157810229364609,0.975095931507889
0.488018536407126,0.779024157871242
0.526813717101325,0.7308289454978
0.277143492335025,0.923191484656346
0.167344256777347,0.972581807246732
0.884931193921816,0.216896782024109
0.0650292823487829,0.996023075319044
0.365082089678816,0.86805957539072
0.403272096924354,0.846868173958217
0.943889853251455,0.109071944928946
0.328369341295816,0.892405247286223
0.220080997138418,0.953037491716979
0.577385541332079,0.667227541087574
0.00049392094416803,0.999999756042101
0.330401754844224,0.890834680395857
